"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"68AD7E595F352D81","electric_scooter","2024-09-19 18:21:39.314","2024-09-19 18:22:43.881",,,,,41.9,-87.67,41.9,-87.67,"casual"
"494A6AF1DC81426C","electric_scooter","2024-09-19 15:31:23.607","2024-09-19 15:35:58.260",,,,,41.95,-87.69,41.95,-87.71,"casual"
"D293B079A5540573","electric_scooter","2024-09-18 21:57:33.545","2024-09-18 22:11:38.790",,,,,41.91,-87.66,41.93,-87.68,"casual"
"201D270E6DDF5D54","electric_scooter","2024-09-19 15:37:05.155","2024-09-19 15:41:37.982",,,,,41.93,-87.69,41.93,-87.69,"casual"
"34FDA470623930E2","electric_scooter","2024-09-19 13:11:29.833","2024-09-19 13:20:20.179",,,,,41.86,-87.63,41.85,-87.63,"casual"
"C23A1CBFB527A90A","electric_scooter","2024-09-19 15:08:33.826","2024-09-19 15:30:57.277",,,,,41.85,-87.63,41.88,-87.63,"casual"
"978B557D3E8300E1","electric_scooter","2024-09-19 14:09:28.212","2024-09-19 14:12:31.826",,,,,41.94,-87.66,41.94,-87.65,"casual"
"2C3295CCFAC3C046","electric_scooter","2024-09-19 08:35:00.010","2024-09-19 08:38:45.240",,,,,41.94,-87.64,41.94,-87.65,"casual"
"B0B2854861699E04","electric_scooter","2024-09-19 13:08:47.713","2024-09-19 13:11:38.346",,,,,41.89,-87.62,41.89,-87.62,"casual"
"C911AB1332235C5D","electric_scooter","2024-09-18 19:01:49.222","2024-09-18 19:46:05.553",,,,,41.88,-87.62,41.89,-87.62,"casual"
"7923CBE473DA8739","electric_scooter","2024-09-18 22:01:54.620","2024-09-18 22:18:00.013",,,,,41.89,-87.62,41.88,-87.62,"casual"
"9B4D291684A34A07","electric_scooter","2024-09-18 19:12:46.561","2024-09-18 19:23:44.554",,,,,41.88,-87.62,41.88,-87.66,"casual"
"54A5D26071256927","electric_scooter","2024-09-18 19:16:28.270","2024-09-18 19:23:23.014",,,,,41.79,-87.58,41.79,-87.58,"casual"
"110E8C84FE9DE46E","electric_scooter","2024-09-19 18:08:23.267","2024-09-19 18:15:35.403",,,,,41.89,-87.63,41.89,-87.65,"casual"
"3BA9C4FB69EFDCCC","electric_scooter","2024-09-19 16:50:49.479","2024-09-19 17:10:24.475",,,,,41.96,-87.68,41.97,-87.65,"casual"
"78660BC8B8F66A3F","electric_scooter","2024-09-19 14:11:59.739","2024-09-19 14:13:47.150",,,,,41.88,-87.65,41.88,-87.65,"casual"
"B57998E82E268D35","electric_scooter","2024-09-19 10:49:30.357","2024-09-19 10:56:07.054",,,,,41.91,-87.64,41.9,-87.63,"casual"
"EEFD9E1B3A234E58","electric_scooter","2024-09-18 20:50:24.074","2024-09-18 21:13:00.143",,,,,41.89,-87.62,41.87,-87.63,"casual"
"10D8A1AC2E1597AC","electric_scooter","2024-09-19 08:43:58.032","2024-09-19 08:50:18.496",,,,,41.92,-87.64,41.92,-87.65,"casual"
"370D1B7494372DCB","electric_scooter","2024-09-18 21:58:16.046","2024-09-18 22:05:21.383",,,,,41.9,-87.66,41.9,-87.65,"casual"
"E3ABDF198EB8E3CF","electric_scooter","2024-09-19 08:59:38.640","2024-09-19 09:04:54.962",,,,,41.89,-87.63,41.89,-87.63,"casual"
"3BBFE97F4FE8D0E9","electric_scooter","2024-09-19 14:14:26.507","2024-09-19 14:34:47.974",,,,,41.91,-87.63,41.9,-87.63,"casual"
"24ACCF63C3D3AACD","electric_scooter","2024-09-19 14:42:58.233","2024-09-19 15:11:10.454",,,,,41.9,-87.63,41.88,-87.65,"casual"
"8FCCC05D59A29E6A","electric_scooter","2024-09-18 20:55:23.170","2024-09-18 20:57:28.453",,,,,41.83,-87.65,41.83,-87.65,"casual"
"F29B228994F10556","electric_scooter","2024-09-19 18:36:23.889","2024-09-19 18:47:47.007",,,,,41.88,-87.65,41.89,-87.63,"casual"
"FDB52216A3FBC023","electric_scooter","2024-09-19 18:09:44.611","2024-09-19 18:16:21.436",,,,,41.92,-87.65,41.91,-87.64,"casual"
"0152042A9A12B3D1","electric_scooter","2024-09-18 22:25:24.670","2024-09-18 22:30:52.809",,,"Wood St & Chicago Ave","637",41.9,-87.65,41.895634,-87.672069,"casual"
"A6EF156B104DD1A3","electric_scooter","2024-09-19 10:58:18.416","2024-09-19 11:02:55.669",,,,,41.88,-87.63,41.88,-87.64,"casual"
"988951FB7039D843","electric_scooter","2024-09-19 13:22:26.735","2024-09-19 13:29:32.131",,,,,41.88,-87.64,41.89,-87.63,"casual"
"E69EA7E4DE7C9138","electric_scooter","2024-09-18 23:43:01.798","2024-09-18 23:50:09.910",,,,,41.88,-87.65,41.87,-87.66,"casual"
"AC6CD6CBA8094EE4","electric_scooter","2024-09-18 21:28:14.945","2024-09-18 21:30:47.238",,,,,41.92,-87.65,41.92,-87.65,"casual"
"1F5AC6EB0F539598","electric_scooter","2024-09-19 15:40:41.160","2024-09-19 15:48:48.034",,,,,41.77,-87.59,41.77,-87.59,"casual"
"11475105EC0AFCC8","electric_scooter","2024-09-19 16:51:01.982","2024-09-19 16:58:26.172",,,,,41.9,-87.63,41.89,-87.64,"casual"
"ABDE3D4A742EBF3A","electric_scooter","2024-09-19 17:03:42.372","2024-09-19 17:20:56.374",,,,,41.89,-87.64,41.87,-87.62,"casual"
"EC406B7E55A2687A","electric_scooter","2024-09-19 11:50:48.328","2024-09-19 11:54:40.711",,,,,41.89,-87.66,41.88,-87.65,"casual"
"11442B018F3803FA","electric_scooter","2024-09-19 09:02:46.095","2024-09-19 09:12:42.641",,,,,41.88,-87.63,41.89,-87.66,"casual"
"F435671A5038F77F","electric_scooter","2024-09-19 12:07:01.840","2024-09-19 12:11:30.277",,,,,41.88,-87.65,41.89,-87.66,"casual"
"B4C67D453C9D2D30","electric_scooter","2024-09-19 18:48:58.450","2024-09-19 18:54:39.260",,,,,41.94,-87.68,41.93,-87.67,"casual"
"7E3BEEBF90AB6484","electric_scooter","2024-09-18 20:30:27.992","2024-09-18 20:35:16.366",,,,,41.89,-87.64,41.89,-87.65,"casual"
"DA50D05C011BB534","electric_scooter","2024-09-19 16:28:29.166","2024-09-19 16:35:17.089",,,,,41.92,-87.65,41.92,-87.64,"casual"
"CC72C1B83535C64E","electric_scooter","2024-09-19 12:36:00.531","2024-09-19 12:56:19.453",,,,,41.88,-87.63,41.89,-87.64,"casual"
"8EF0401D36DA3E2C","electric_scooter","2024-09-19 16:09:46.107","2024-09-19 16:13:34.844",,,,,41.92,-87.65,41.92,-87.65,"casual"
"001C828914A14EF7","electric_scooter","2024-09-19 18:19:35.155","2024-09-19 18:22:15.748",,,,,41.96,-87.7,41.96,-87.71,"casual"
"90F9229F0D6D488B","electric_scooter","2024-09-19 11:27:47.803","2024-09-19 11:32:10.666",,,,,41.88,-87.64,41.88,-87.64,"casual"
"1B6965CD48F455C0","electric_scooter","2024-09-19 16:38:28.402","2024-09-19 16:50:45.132",,,,,41.89,-87.65,41.88,-87.64,"casual"
"9409CDBFC8DE0BE4","electric_scooter","2024-09-19 16:29:53.786","2024-09-19 16:40:44.110",,,,,41.81,-87.62,41.8,-87.62,"casual"
"F5897BCCB1286D98","electric_scooter","2024-09-19 17:45:01.677","2024-09-19 17:48:39.054",,,,,41.88,-87.67,41.88,-87.68,"casual"
"2E46E2B301A19262","electric_scooter","2024-09-19 08:39:31.471","2024-09-19 08:48:39.752",,,,,41.89,-87.65,41.88,-87.64,"casual"
"243EDB3F8B19083A","electric_scooter","2024-09-19 08:43:25.544","2024-09-19 08:53:12.678",,,,,41.95,-87.67,41.94,-87.65,"casual"
"104FBDDD87B5AAE9","electric_scooter","2024-09-19 14:09:46.249","2024-09-19 14:19:34.317",,,,,41.88,-87.67,41.89,-87.65,"casual"
"CA74CAA4D1AFC85F","electric_scooter","2024-09-19 11:53:34.910","2024-09-19 12:13:20.991",,,,,41.89,-87.63,41.87,-87.69,"member"
"3FCDDA29A2997E9D","electric_scooter","2024-09-19 18:03:07.325","2024-09-19 18:08:07.039",,,,,41.9,-87.67,41.91,-87.67,"casual"
"3E428DC1A394FD10","electric_scooter","2024-09-18 23:32:03.507","2024-09-18 23:41:31.578",,,,,41.91,-87.63,41.93,-87.64,"casual"
"29E6B52BD2A99914","electric_scooter","2024-09-19 17:45:07.716","2024-09-19 17:51:33.812",,,,,41.9,-87.71,41.91,-87.7,"casual"
"FA92172C903544E8","electric_scooter","2024-09-19 15:06:56.585","2024-09-19 15:12:32.222",,,,,41.97,-87.68,41.97,-87.7,"casual"
"38AD55F83110AF1E","electric_scooter","2024-09-19 10:20:18.297","2024-09-19 10:39:37.593",,,,,41.91,-87.64,41.88,-87.64,"casual"
"310CD764F9EA1425","electric_scooter","2024-09-19 14:11:54.012","2024-09-19 14:34:03.890",,,,,41.87,-87.62,41.87,-87.64,"casual"
"BE036D4A6F47F67D","electric_scooter","2024-09-19 15:19:39.371","2024-09-19 15:25:07.987",,,,,41.87,-87.64,41.87,-87.62,"casual"
"55906E9067A1150A","electric_scooter","2024-09-19 11:52:56.014","2024-09-19 11:58:22.418",,,,,41.87,-87.64,41.87,-87.62,"casual"
"91B1B54DE96B44C9","electric_scooter","2024-09-19 17:31:58.234","2024-09-19 17:39:38.676",,,,,41.87,-87.62,41.87,-87.64,"casual"
"17E8A60BFD1520B8","electric_scooter","2024-09-18 23:47:58.910","2024-09-18 23:57:02.861",,,,,41.89,-87.64,41.89,-87.63,"casual"
"894286710BF52FE0","electric_scooter","2024-09-19 13:55:03.072","2024-09-19 13:57:14.136",,,,,41.88,-87.64,41.88,-87.64,"casual"
"2B33580801A2412C","electric_scooter","2024-09-19 12:43:34.154","2024-09-19 12:49:44.079",,,,,41.88,-87.63,41.88,-87.64,"casual"
"FEC3B8ADC3DBF2EA","electric_scooter","2024-09-19 15:40:54.485","2024-09-19 15:52:34.771",,,,,41.91,-87.72,41.89,-87.7,"casual"
"353862DE01C9469B","electric_scooter","2024-09-19 08:13:40.455","2024-09-19 08:35:45.746",,,,,41.92,-87.65,41.88,-87.64,"casual"
"79C913F6C83B09E0","electric_scooter","2024-09-19 11:16:11.585","2024-09-19 11:24:53.796",,,,,41.83,-87.65,41.84,-87.65,"casual"
"14B141CF54B2FC91","electric_scooter","2024-09-19 17:43:46.159","2024-09-19 17:52:07.673",,,,,41.88,-87.63,41.88,-87.63,"casual"
"42264FFC16FBAA90","electric_scooter","2024-09-19 14:26:06.772","2024-09-19 14:51:15.075",,,,,41.88,-87.64,41.88,-87.63,"casual"
"975F14E0053E74A5","electric_scooter","2024-09-19 14:21:31.517","2024-09-19 14:25:30.124",,,,,41.88,-87.65,41.88,-87.64,"casual"
"0AF09B78B963C19F","electric_scooter","2024-09-19 09:37:35.659","2024-09-19 09:51:01.875",,,,,42.02,-87.67,41.99,-87.67,"casual"
"86AD2014EFEDE04E","electric_scooter","2024-09-19 12:22:56.829","2024-09-19 12:31:08.786",,,,,41.87,-87.62,41.87,-87.63,"casual"
"6A93072808275A6D","electric_scooter","2024-09-19 15:58:36.692","2024-09-19 16:12:01.419",,,,,41.88,-87.64,41.89,-87.63,"casual"
"CE51CEE4581C83D8","electric_scooter","2024-09-19 16:18:00.056","2024-09-19 16:26:41.430",,,,,41.89,-87.63,41.88,-87.63,"casual"
"11B37338765BBEF2","electric_scooter","2024-09-19 13:42:32.352","2024-09-19 13:51:40.665",,,,,41.79,-87.62,41.79,-87.62,"casual"
"E537C76851786AD9","electric_scooter","2024-09-19 13:29:39.730","2024-09-19 13:33:43.246",,,,,41.79,-87.62,41.79,-87.62,"casual"
"865B353181002C9B","electric_scooter","2024-09-19 17:35:50.867","2024-09-19 17:41:03.024",,,,,41.88,-87.65,41.88,-87.64,"casual"
"D7A6106C42584EBE","electric_scooter","2024-09-19 11:03:16.488","2024-09-19 11:05:06.473",,,,,41.89,-87.63,41.89,-87.63,"casual"
"8E7CB7B1110E7504","electric_scooter","2024-09-19 11:17:07.688","2024-09-19 11:19:01.751",,,,,41.89,-87.63,41.89,-87.63,"casual"
"5127C25F9088F6E2","electric_scooter","2024-09-19 08:56:37.868","2024-09-19 09:10:10.846",,,,,41.89,-87.63,41.88,-87.64,"casual"
"7D6CB0E878B7BACA","electric_scooter","2024-09-19 08:55:28.825","2024-09-19 08:55:51.716",,,,,41.89,-87.63,41.89,-87.63,"casual"
"1C1E99D69CE30EDD","electric_scooter","2024-09-19 11:50:29.310","2024-09-19 11:54:30.107",,,,,41.88,-87.65,41.88,-87.65,"casual"
"5DAE6AD3C60F3107","electric_scooter","2024-09-19 11:42:22.837","2024-09-19 11:44:12.156",,,,,41.88,-87.65,41.88,-87.65,"casual"
"342EF42A0A0E3FC8","electric_scooter","2024-09-18 23:39:39.696","2024-09-18 23:56:04.945",,,,,41.94,-87.64,41.97,-87.65,"casual"
"CAF166FE14A03658","electric_scooter","2024-09-18 21:16:24.116","2024-09-18 21:25:53.396",,,,,41.9,-87.63,41.9,-87.65,"casual"
"6CDF42761EE1A2F5","electric_scooter","2024-09-19 07:56:59.620","2024-09-19 08:00:06.188",,,,,41.92,-87.69,41.93,-87.69,"casual"
"7F270D85BBCB350F","electric_scooter","2024-09-18 21:15:07.851","2024-09-18 21:19:37.784",,,,,41.9,-87.68,41.91,-87.68,"casual"
"0092A3C44D02E51D","electric_scooter","2024-09-18 19:43:06.710","2024-09-18 19:48:30.218",,,,,41.91,-87.68,41.9,-87.68,"casual"
"8C95B392C502912C","electric_scooter","2024-09-19 16:59:11.172","2024-09-19 17:10:55.203",,,,,41.89,-87.63,41.91,-87.63,"casual"
"167CB3DA43B2E822","electric_scooter","2024-09-19 07:41:15.632","2024-09-19 07:48:48.581",,,,,41.86,-87.68,41.85,-87.66,"casual"
"83D285E9A278735D","electric_scooter","2024-09-18 21:07:49.962","2024-09-18 21:26:46.038",,,,,41.82,-87.69,41.81,-87.69,"casual"
"B7A44EF28D5EEC73","electric_scooter","2024-09-19 18:07:00.693","2024-09-19 18:15:59.223",,,,,41.87,-87.62,41.87,-87.62,"casual"
"2961DEBCDD86F605","electric_scooter","2024-09-18 21:08:49.329","2024-09-18 21:21:25.452",,,,,41.87,-87.63,41.87,-87.63,"casual"
"D70C84AB7E45DC73","electric_scooter","2024-09-18 21:44:45.535","2024-09-18 21:49:44.446",,,,,41.87,-87.62,41.88,-87.62,"casual"
"C5CF8A35CED3F6C7","electric_scooter","2024-09-19 16:15:39.728","2024-09-19 16:27:02.789",,,,,41.93,-87.65,41.93,-87.64,"casual"
"4C4795F942E032B1","electric_scooter","2024-09-18 22:10:58.018","2024-09-18 22:17:08.304",,,,,41.92,-87.71,41.92,-87.72,"casual"
"6868083930C2402D","electric_scooter","2024-09-18 20:23:20.227","2024-09-18 20:41:44.922",,,,,41.9,-87.71,41.9,-87.71,"casual"
"F0EE9E456AA97D18","electric_scooter","2024-09-19 15:27:07.968","2024-09-19 15:31:42.167",,,,,41.88,-87.63,41.89,-87.63,"casual"
"2D1E9B3849EA8433","electric_scooter","2024-09-19 17:04:45.419","2024-09-19 17:26:06.601",,,,,41.88,-87.63,41.9,-87.64,"casual"
"73BB74F1547FF97C","electric_scooter","2024-09-19 16:20:35.912","2024-09-19 16:26:20.385",,,,,41.89,-87.64,41.9,-87.64,"casual"
"E7026EF6D60D5CE1","electric_scooter","2024-09-18 19:01:35.623","2024-09-18 19:15:20.975",,,,,41.88,-87.64,41.9,-87.63,"casual"
"E53405F5AB891D28","electric_scooter","2024-09-19 17:29:11.373","2024-09-19 17:31:47.728",,,,,41.95,-87.65,41.95,-87.65,"casual"
"DFD51A9683BF45D3","electric_scooter","2024-09-19 13:10:06.847","2024-09-19 13:14:18.711",,,,,41.81,-87.6,41.81,-87.61,"casual"
"71D0C0BC30E02BA4","electric_scooter","2024-09-18 19:30:53.570","2024-09-18 19:40:09.422",,,,,41.88,-87.62,41.89,-87.62,"casual"
"B76768FAA09D74F7","electric_scooter","2024-09-19 12:43:10.160","2024-09-19 12:51:40.913",,,,,41.9,-87.67,41.88,-87.66,"casual"
"D240974AB07C355B","electric_scooter","2024-09-19 18:53:44.793","2024-09-19 19:03:54.744",,,,,41.94,-87.68,41.94,-87.65,"casual"
"5A2F7883E5D4A777","electric_scooter","2024-09-19 17:40:13.491","2024-09-19 17:52:30.864",,,,,41.99,-87.67,41.98,-87.67,"casual"
"07AC06386F9944A2","electric_scooter","2024-09-19 18:48:37.380","2024-09-19 18:51:46.596",,,,,41.95,-87.67,41.95,-87.67,"casual"
"32D5FE57175129A4","electric_scooter","2024-09-19 08:12:50.231","2024-09-19 08:13:43.720",,,,,41.89,-87.63,41.89,-87.63,"casual"
"141D1C29701B76D0","electric_scooter","2024-09-19 18:10:08.518","2024-09-19 18:22:14.662",,,,,41.89,-87.63,41.89,-87.63,"casual"
"8E3A54BCAFFDF465","electric_scooter","2024-09-19 15:54:15.166","2024-09-19 16:07:05.970",,,,,42.0,-87.69,42.0,-87.67,"casual"
"9334D780EE1679C1","electric_scooter","2024-09-19 15:03:57.627","2024-09-19 15:16:54.811",,,,,42.0,-87.67,42.0,-87.69,"casual"
"1074BF1E3564642F","electric_scooter","2024-09-18 21:18:18.666","2024-09-18 21:54:02.305",,,,,41.89,-87.62,41.9,-87.63,"casual"
"1AF2A7BA6AD9C813","electric_scooter","2024-09-19 09:00:15.641","2024-09-19 09:07:22.127",,,,,41.87,-87.62,41.88,-87.62,"casual"
"A9037E00290301C8","electric_scooter","2024-09-19 12:17:49.783","2024-09-19 12:21:24.550",,,,,41.89,-87.62,41.89,-87.62,"casual"
"7B1432D5E1EE4E1B","electric_scooter","2024-09-18 20:35:50.076","2024-09-18 20:47:56.298",,,,,41.96,-87.67,41.95,-87.68,"casual"
"595064AF27A7CB5C","electric_scooter","2024-09-19 18:25:09.624","2024-09-19 18:26:22.911",,,,,41.92,-87.64,41.92,-87.64,"casual"
"07984D3ADC98A194","electric_scooter","2024-09-18 21:56:04.673","2024-09-18 22:00:23.655",,,,,41.92,-87.65,41.92,-87.64,"casual"
"987D38CCA5810F62","electric_scooter","2024-09-19 16:49:43.141","2024-09-19 17:09:25.174",,,"Wood St & Chicago Ave","637",41.92,-87.65,41.895634,-87.672069,"casual"
"0BD2C6E38AE2D46F","electric_scooter","2024-09-19 05:53:22.639","2024-09-19 06:00:50.962",,,,,41.94,-87.67,41.92,-87.65,"casual"
"7356F0ED3E281F96","electric_scooter","2024-09-19 07:24:08.155","2024-09-19 07:26:52.188",,,,,41.92,-87.65,41.93,-87.65,"casual"
"97DFC7A2ACCBEA8F","electric_scooter","2024-09-19 14:33:46.662","2024-09-19 14:38:19.088",,,,,41.89,-87.62,41.89,-87.64,"casual"
"D49B4F03781CC3D8","electric_scooter","2024-09-19 11:30:13.005","2024-09-19 11:35:31.149",,,,,41.94,-87.67,41.94,-87.68,"casual"
"C8D262E0C8EFC66B","electric_scooter","2024-09-18 22:02:34.414","2024-09-18 22:11:01.869",,,,,41.91,-87.66,41.9,-87.68,"casual"
"EEAFC929A800D29B","electric_scooter","2024-09-18 19:39:39.726","2024-09-18 19:45:47.522",,,,,41.87,-87.65,41.87,-87.65,"casual"
"D585D9328EAB50C8","electric_scooter","2024-09-18 19:04:16.845","2024-09-18 19:19:24.639",,,,,41.96,-87.69,41.95,-87.66,"casual"
"36D170812A8D0B72","electric_scooter","2024-09-18 19:28:25.651","2024-09-18 19:39:35.647",,,,,41.95,-87.66,41.94,-87.68,"casual"
"6F081880C58F53CE","electric_scooter","2024-09-18 23:30:35.135","2024-09-18 23:33:15.149",,,,,41.91,-87.67,41.91,-87.67,"casual"
"8CD3288C50D0039C","electric_scooter","2024-09-18 23:19:30.365","2024-09-18 23:30:01.180",,,,,41.91,-87.67,41.91,-87.67,"casual"
"898B1524EAE87704","electric_scooter","2024-09-19 12:18:50.976","2024-09-19 12:23:11.250",,,,,41.89,-87.66,41.88,-87.65,"casual"
"558AD97392C728D3","electric_scooter","2024-09-19 16:07:48.200","2024-09-19 16:11:30.378",,,,,41.88,-87.63,41.88,-87.64,"casual"
"B9A11A63A037EA58","electric_scooter","2024-09-18 22:48:15.813","2024-09-18 22:56:06.058",,,,,41.98,-87.66,41.97,-87.66,"casual"
"A460E6B59C51A6E0","electric_scooter","2024-09-18 23:05:04.089","2024-09-18 23:12:14.633",,,,,41.97,-87.66,41.98,-87.66,"casual"
"F8C26CF82C6E547C","electric_scooter","2024-09-19 18:41:40.193","2024-09-19 18:52:38.386",,,,,41.92,-87.67,41.92,-87.65,"casual"
"B2EE6DA09A0087C5","electric_scooter","2024-09-19 09:43:26.801","2024-09-19 09:51:57.153",,,,,41.95,-87.66,41.93,-87.65,"casual"
"94A89F4DE035225C","electric_scooter","2024-09-19 18:48:43.765","2024-09-19 18:54:13.892",,,,,41.96,-87.66,41.95,-87.66,"casual"
"5D56DA6347C4A8BF","electric_scooter","2024-09-19 09:05:48.262","2024-09-19 09:18:20.018",,,,,41.89,-87.62,41.88,-87.65,"casual"
"6781A54EA8D612C0","electric_scooter","2024-09-18 23:17:06.794","2024-09-18 23:30:58.350",,,,,41.87,-87.65,41.87,-87.65,"casual"
"C73D19F18A980860","electric_scooter","2024-09-19 16:19:23.387","2024-09-19 16:25:14.317",,,,,41.98,-87.67,41.98,-87.66,"casual"
"5153F4C2C4DD62F5","electric_scooter","2024-09-19 13:01:59.397","2024-09-19 13:05:14.072",,,,,41.89,-87.71,41.9,-87.72,"casual"
"487A0A59678C9F77","electric_scooter","2024-09-19 06:31:29.957","2024-09-19 06:35:44.153",,,,,41.91,-87.65,41.91,-87.65,"casual"
"0B6E4D5FB0240A55","electric_scooter","2024-09-18 22:05:39.995","2024-09-18 22:18:18.132",,,,,41.88,-87.65,41.91,-87.65,"casual"
"B31E9A6AF21B3A62","electric_scooter","2024-09-19 06:30:00.667","2024-09-19 06:30:21.027",,,,,41.91,-87.65,41.91,-87.65,"casual"
"AA7FCCC01BECC759","electric_scooter","2024-09-19 17:09:42.116","2024-09-19 17:18:47.059",,,,,41.89,-87.63,41.88,-87.65,"casual"
"5414C0BF64466B56","electric_scooter","2024-09-17 17:37:06.038","2024-09-17 17:39:47.628",,,,,41.93,-87.63,41.94,-87.64,"member"
"77716E082EF97E65","electric_scooter","2024-09-30 20:03:49.523","2024-09-30 20:05:11.679",,,,,42.0,-87.66,42.0,-87.66,"member"
"D3C836231876D06A","electric_scooter","2024-09-30 19:24:00.431","2024-09-30 19:24:09.793",,,,,41.87,-87.64,41.87,-87.64,"member"
"7F1C53F5F5ABE3E5","electric_scooter","2024-09-30 19:25:16.849","2024-09-30 19:52:37.478",,,,,41.87,-87.64,41.87,-87.65,"member"
"ADBC69130D0E74B3","electric_scooter","2024-09-08 18:15:49.454","2024-09-08 18:34:08.915",,,,,41.95,-87.66,41.98,-87.67,"member"
"70B2ABA4C855C20F","electric_scooter","2024-09-08 17:00:26.407","2024-09-08 17:05:50.501",,,,,41.93,-87.71,41.93,-87.72,"member"
"8FAA1EB4A9FB0848","electric_scooter","2024-09-08 17:15:26.266","2024-09-08 17:21:55.396",,,,,41.93,-87.72,41.93,-87.71,"member"
"AD899976910CC31A","electric_scooter","2024-09-08 17:14:01.212","2024-09-08 17:14:20.255",,,,,41.93,-87.72,41.93,-87.72,"member"
"3027D8CC335EC78E","electric_scooter","2024-09-08 12:30:22.792","2024-09-08 12:34:22.658",,,,,41.94,-87.64,41.94,-87.64,"member"
"E6D83D77CA9A90D6","electric_scooter","2024-09-18 09:02:38.556","2024-09-18 09:13:53.823",,,,,41.91,-87.63,41.89,-87.62,"member"
"204582288CF26CE5","electric_scooter","2024-09-20 09:18:53.243","2024-09-20 09:31:46.809",,,,,41.91,-87.63,41.89,-87.62,"member"
"72EFBC49EEF3F8C7","electric_scooter","2024-09-20 18:33:14.047","2024-09-20 18:40:15.809",,,,,41.93,-87.66,41.94,-87.66,"member"
"65649FE929AC93F4","electric_scooter","2024-09-09 07:22:22.058","2024-09-09 07:31:16.306",,,,,41.89,-87.65,41.88,-87.63,"member"
"2431D1A70D27EC7A","electric_scooter","2024-09-09 16:50:10.436","2024-09-09 17:16:06.928",,,,,41.88,-87.66,41.87,-87.65,"member"
"8CB31C9EF2C53186","electric_scooter","2024-09-09 16:32:03.857","2024-09-09 16:37:12.656",,,,,41.88,-87.66,41.88,-87.66,"member"
"FBAC38C9BADCDA28","electric_bike","2024-09-01 14:53:03.411","2024-09-01 15:00:19.523",,,,,41.9,-87.64,41.9,-87.63,"member"
"54D12B55B7E7A53C","electric_bike","2024-09-11 11:47:44.136","2024-09-11 11:52:28.704",,,,,41.89,-87.64,41.88,-87.63,"member"
"8AD2EF7ADD56D4BA","electric_bike","2024-09-13 17:51:40.205","2024-09-13 17:58:14.596",,,,,41.94,-87.64,41.94,-87.67,"member"
"33ECA3CD5D902F11","electric_bike","2024-09-13 18:28:51.256","2024-09-13 18:38:09.947",,,,,41.94,-87.63,41.93,-87.64,"member"
"1A86D0F4D0C28B50","electric_bike","2024-09-13 18:43:35.229","2024-09-13 18:51:42.673",,,,,41.93,-87.64,41.94,-87.65,"member"
"75C4147E50595B16","electric_bike","2024-09-13 20:26:08.342","2024-09-13 20:31:22.548",,,,,41.93,-87.68,41.93,-87.67,"member"
"344880B42274A1DA","electric_bike","2024-09-14 00:02:40.342","2024-09-14 00:08:38.790",,,,,41.92,-87.65,41.91,-87.63,"member"
"E2FCF2D4AA0EADDC","electric_bike","2024-09-14 12:09:36.095","2024-09-14 12:15:30.851",,,,,41.91,-87.63,41.92,-87.64,"member"
"AFA14A23257DF9B4","electric_bike","2024-09-14 09:41:32.167","2024-09-14 09:44:02.437",,,,,41.89,-87.64,41.88,-87.65,"member"
"99A25F548100C226","electric_bike","2024-09-14 15:16:27.638","2024-09-14 15:21:28.058",,,,,41.94,-87.66,41.93,-87.66,"member"
"82BEB379713874D5","electric_scooter","2024-09-08 10:47:41.870","2024-09-08 10:52:56.157",,,,,41.92,-87.71,41.92,-87.7,"member"
"47016A62E546D103","electric_bike","2024-09-23 17:15:06.342","2024-09-23 17:15:15.868",,,,,41.97,-87.65,41.97,-87.65,"member"
"60A2D60308D3F4FD","electric_bike","2024-09-23 17:17:50.951","2024-09-23 17:44:36.026",,,,,41.97,-87.65,41.92,-87.72,"member"
"E8980C042E197EEF","electric_bike","2024-09-23 18:15:48.591","2024-09-23 18:19:52.903",,,,,41.92,-87.68,41.91,-87.68,"member"
"76164DDF34F1537B","electric_bike","2024-09-23 15:44:32.646","2024-09-23 16:01:35.136",,,,,41.89,-87.66,41.92,-87.68,"member"
"A13C481F0FEE63A0","electric_bike","2024-09-23 08:16:10.311","2024-09-23 08:33:44.076",,,,,41.92,-87.68,41.89,-87.66,"member"
"464A653601D2FDA7","electric_bike","2024-09-30 11:08:44.451","2024-09-30 11:18:13.341",,,,,41.71,-87.67,41.71,-87.68,"member"
"53E1B2ECCC370432","electric_bike","2024-09-21 16:27:43.045","2024-09-21 16:42:18.154",,,,,41.94,-87.63,41.93,-87.66,"member"
"7C123C109180803F","electric_bike","2024-09-21 08:32:43.411","2024-09-21 08:33:05.186",,,,,41.89,-87.65,41.89,-87.65,"member"
"8F811C838733B709","electric_bike","2024-09-29 11:35:09.596","2024-09-29 11:38:09.780",,,,,41.9,-87.68,41.9,-87.68,"member"
"8A1FD1D1FF8100C1","electric_bike","2024-09-29 12:03:44.848","2024-09-29 12:28:15.889",,,,,41.9,-87.68,41.9,-87.66,"member"
"607738E235BFA859","electric_bike","2024-09-29 16:15:46.494","2024-09-29 16:21:40.353",,,,,41.9,-87.66,41.9,-87.68,"member"
